dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-59
the8x3_filename: 00550059
filename_extension: sbd
filename_label: sunfish-2022-077-0-59-sbd(00550059)
mission_name: regm20.mi
fileopen_time: Tue_Apr__5_11:54:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-59
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 361.314 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163544.971 36.1314 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.35438 NaN NaN -0.321141 1649163604.983 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 371.268 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163664.995 37.1268 NaN 0.0506145 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0842953 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163695.001 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 381.44 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163785.019 38.144 NaN 0.0541052 NaN NaN NaN NaN NaN 
-0.267821 NaN 0.072908 NaN NaN NaN NaN NaN NaN NaN 14.6101 -0.218879 NaN NaN 0.0492123 NaN NaN NaN NaN NaN NaN NaN NaN 1649163815.025 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.37689 NaN NaN NaN NaN NaN NaN NaN NaN 391.591 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649163905.042 39.1591 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.0870326 NaN NaN 402.091 NaN NaN NaN NaN NaN NaN 1.08559 NaN NaN -0.321141 1649164025.066 40.2091 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -273.447 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164055.071 NaN NaN NaN NaN 7.8281 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5354.7182874638 -5038.977435638 NaN 1649164085.077 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 413.027 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164145.088 41.3027 NaN 0.0541052 NaN NaN NaN NaN NaN 
-0.267821 NaN 0.0954003 NaN NaN NaN NaN NaN NaN NaN 14.6522 -0.218879 NaN NaN 0.0955298 NaN NaN NaN NaN NaN NaN NaN NaN 1649164235.106 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 424.029 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164265.112 42.4029 NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN 1.3785 NaN NaN NaN NaN NaN 0.0909015 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164325.124 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 434.922 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164385.136 43.4922 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.0472 NaN NaN -0.31765 1649164445.147 NaN NaN NaN NaN NaN NaN NaN NaN 
