dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-26
the8x3_filename: 00410026
filename_extension: sbd
filename_label: sunfish-2021-335-1-26-sbd(00410026)
mission_name: regm20.mi
fileopen_time: Sat_Dec__4_11:34:49_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-26
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN 94.4938 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619693.56 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 200.977 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619735.577 20.0977 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0807312 0.761979 NaN NaN NaN 93.8794 NaN NaN NaN NaN 203.619 NaN -0.0752659 NaN NaN NaN NaN 1.13795 NaN NaN NaN 1638619765.583 20.3619 93.8794 0.0122173 NaN NaN NaN 4 
-0.0265216 -212.5 NaN NaN NaN NaN NaN NaN 14.8419 -0.0440879 NaN NaN 208.991 -205.161 NaN NaN NaN NaN NaN NaN 4812.59177873428 -5303.90686657177 NaN 1638619825.593 20.8991 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0630759 0.760977 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0752659 NaN NaN NaN NaN 0.998328 NaN NaN NaN 1638619855.598 NaN NaN 0.0191986 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 214.56 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619885.604 21.456 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619889.607 NaN 74.5885 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 74.8952 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619893.638 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0228796 0.760506 NaN NaN NaN NaN NaN NaN NaN NaN 218.906 NaN -0.0260536 NaN NaN NaN NaN 0.792379 NaN NaN NaN 1638619931.648 21.8906 NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638619961.654 NaN 74.8952 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 224.584 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.345575 1638619991.66 22.4584 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0228796 0.760479 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0260536 NaN NaN NaN NaN 0.612611 NaN NaN NaN 1638620021.666 NaN NaN 0.015708 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 227.642 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638620025.669 22.7642 61.6889 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 61.6889 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638620029.701 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 231.398 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638620067.711 23.1398 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.109621 0.761222 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0492123 NaN NaN NaN NaN 0.216421 NaN NaN NaN 1638620097.717 NaN 61.3021 0.020944 NaN NaN NaN 4 
-0.0265216 -212.5 NaN NaN NaN NaN NaN NaN 14.8699 -0.0440879 11.0937 25.2487 236.486 -205.093 NaN NaN NaN NaN NaN NaN 4812.62395330267 -5303.8927352353 NaN 1638620127.722 23.6486 NaN NaN NaN NaN NaN NaN 
