dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-294-2-0
the8x3_filename: 00290000
filename_extension: sbd
filename_label: sunfish-2021-294-2-0-sbd(00290000)
mission_name: regm20.mi
fileopen_time: Fri_Oct_22_14:06:55_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-294-2-0
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 58.9317 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912888.422 5.89317 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 53.527 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912920.727 5.3527 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.155384 0.140449 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.153427 NaN NaN NaN NaN 0.0139626 NaN NaN NaN 1634912936.74 NaN NaN -0.0663225 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 48.1005 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912952.754 4.81005 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 42.8927 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634912984.778 4.28927 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.164803 0.140903 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.176585 NaN NaN NaN NaN 0.193732 NaN NaN NaN 1634912996.838 NaN NaN -0.0610865 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 37.7288 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913016.85 3.77288 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 32.8492 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913048.874 3.28492 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.00268687 0.139358 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0144742 NaN NaN NaN NaN 0.197222 NaN NaN NaN 1634913056.883 NaN NaN -0.0628319 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 28.3855 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913080.958 2.83855 NaN NaN NaN NaN NaN NaN 
0.687677 430 NaN NaN 0.3491 NaN NaN NaN 15.0975 0.70363 NaN NaN 23.4841 431.776 NaN NaN NaN NaN NaN NaN 4729.63053445316 -5307.10699781305 0.31765 1634913112.978 2.34841 NaN NaN NaN NaN NaN NaN 
NaN NaN -9.58009e-05 0.138167 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.00289484 NaN NaN NaN NaN 0.158825 NaN NaN NaN 1634913116.986 NaN NaN -0.0575959 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 19.1297 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913145.003 1.91297 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.106894 0.139044 NaN NaN NaN NaN NaN NaN NaN NaN 14.9504 NaN 0.107109 NaN NaN NaN NaN 0.0471239 NaN NaN NaN 1634913177.079 1.49504 NaN -0.0593412 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 10.3772 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913209.098 1.03772 NaN NaN NaN NaN NaN NaN 
NaN NaN 0 0.140296 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.162111 NaN NaN NaN NaN 0.102974 NaN NaN NaN 1634913237.121 NaN NaN -0.0506145 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.43202 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913241.127 0.543202 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.8435 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913273.203 0.18435 NaN NaN NaN NaN NaN NaN 
NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN 1634913297.219 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913305.229 -0.00109361 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913325.246 NaN NaN NaN NaN 0.00788275 -0.0207377 NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0109361 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913337.261 0.00109361 NaN NaN NaN NaN NaN NaN 
NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.00289484 NaN NaN NaN NaN NaN NaN NaN NaN 1634913357.279 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913369.291 -0.00109361 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913401.379 -0.00109361 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913409.389 NaN NaN NaN 8.13922 NaN NaN NaN 
0.9 430 NaN NaN 0.4538 NaN NaN NaN 15.0993 0.920501 NaN NaN NaN 432.433 NaN NaN NaN NaN NaN NaN 4729.63780009449 -5307.09590002983 0.397935 1634913413.397 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.00289484 NaN NaN NaN NaN NaN NaN NaN NaN 1634913417.401 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913434.453 -0.00109361 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0984253 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913466.476 0.00984253 NaN NaN NaN NaN NaN NaN 
NaN NaN 0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.00578968 NaN NaN NaN NaN NaN NaN NaN NaN 1634913478.488 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0109361 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913498.561 0.00109361 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.076553 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1634913530.195 0.0076553 NaN NaN NaN NaN NaN NaN 
