dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-349-0-19
the8x3_filename: 00450019
filename_extension: sbd
filename_label: sunfish-2021-349-0-19-sbd(00450019)
mission_name: regm20.mi
fileopen_time: Thu_Dec_23_15:34:33_2021
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-349-0-19
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
-0.50477 NaN 0.0959285 NaN NaN NaN NaN NaN NaN NaN 15.1642 -0.408236 NaN NaN 0.0955298 NaN NaN NaN NaN NaN NaN NaN NaN 1640276373.076 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0366519 NaN NaN -0.336849 1640276403.082 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.120807 NaN NaN 321.986 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276433.087 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276463.093 32.5546 NaN 0.020944 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 336.205 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276553.111 33.6205 NaN 0.0191986 NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -324.327 NaN NaN NaN NaN NaN NaN 4917.14036198972 -4715.60056103623 NaN 1640276613.124 NaN NaN NaN NaN 7.72526 NaN NaN 0 
NaN NaN NaN 0.445833 NaN NaN NaN NaN NaN NaN NaN NaN 350.335 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276673.134 35.0335 NaN 0.0191986 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.116619 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276763.152 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.50477 NaN 0.113704 NaN NaN NaN NaN NaN NaN NaN 15.1693 -0.408236 364.029 NaN 0.0955298 NaN NaN NaN NaN NaN NaN NaN NaN 1640276793.159 36.4029 NaN 0.0191986 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0698132 NaN NaN -0.331613 1640276823.165 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 377.68 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640276913.181 37.768 NaN 0.0174533 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 390.828 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277033.205 39.0828 NaN 0.0174533 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.446384 NaN NaN NaN NaN NaN 0.109292 NaN NaN NaN NaN NaN NaN NaN 4916.7629 -4715.5995 NaN NaN NaN NaN 1640277093.216 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 403.91 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277153.228 40.391 NaN 0.020944 NaN NaN NaN NaN NaN 
-0.50477 -330 0.0672304 NaN NaN NaN NaN NaN NaN NaN 15.1728 -0.408236 NaN -324.44 0.0752659 NaN NaN NaN NaN NaN 4917.2259749443 -4715.63623399384 NaN 1640277213.239 NaN NaN NaN NaN 7.71871 NaN NaN 0 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.23911 NaN NaN -0.328122 1640277243.245 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 416.971 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277273.25 41.6971 NaN 0.020944 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 426.712 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277363.267 42.6712 NaN 0.0174533 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.108109 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277423.279 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 439.554 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277483.291 43.9554 NaN 0.020944 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.446636 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277513.297 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 452.549 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277603.315 45.2549 NaN 0.0191986 NaN NaN NaN NaN NaN 
-0.50477 NaN 0.0405358 NaN NaN NaN NaN NaN NaN NaN 15.1751 -0.408236 NaN NaN 0.0607917 NaN NaN NaN NaN NaN NaN NaN NaN 1640277633.321 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.462512 NaN NaN -0.322886 1640277663.327 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 465.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277723.338 46.561 NaN 0.020944 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.10839 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277753.344 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 478.648 -324.395 NaN NaN NaN NaN NaN NaN 4917.31696945754 -4715.62971033612 NaN 1640277843.361 47.8648 NaN 0.020944 NaN 7.70954 NaN NaN 0 
NaN NaN NaN 0.446578 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277933.377 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 491.425 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640277963.383 49.1425 NaN 0.020944 NaN NaN NaN NaN NaN 
-0.50477 NaN -0.0120943 NaN NaN NaN NaN NaN NaN NaN 15.1772 -0.408236 501.079 NaN -0.00868453 NaN NaN NaN NaN NaN NaN NaN NaN 1640278053.401 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.105562 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.509636 NaN NaN -0.321141 1640278083.407 50.4136 NaN 0.020944 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 513.615 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640278173.424 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640278203.43 51.6695 NaN 0.015708 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 526.195 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640278293.448 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640278323.455 52.9384 NaN 0.020944 NaN NaN NaN NaN NaN 
NaN NaN NaN 0.446494 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640278353.46 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.103557 NaN NaN 538.535 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640278413.472 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1640278443.478 54.1571 NaN 0.020944 NaN NaN NaN NaN NaN 
