dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-263
the8x3_filename: 00560263
filename_extension: sbd
filename_label: sunfish-2022-110-0-263-sbd(00560263)
mission_name: regm20.mi
fileopen_time: Tue_Jun__7_12:14:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-263
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.268781 NaN NaN 0.340339 1654607461.61 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.271675 NaN 0.410615 NaN NaN NaN NaN NaN NaN NaN 14.6393 -0.267432 NaN NaN -0.45385 NaN NaN NaN NaN NaN NaN NaN NaN 1654607491.616 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 78.6263 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607521.622 7.86263 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN -0.11068 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607551.627 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 65.7523 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607641.645 6.57523 NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN 170 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 170.397 NaN NaN NaN NaN NaN NaN 4758.30926489548 -5325.08648346809 NaN 1654607671.652 NaN NaN NaN NaN 8.41726 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 52.9657 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607761.669 5.29657 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.94098 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1654607821.681 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN -0.105227 NaN NaN NaN 40.5064 NaN NaN NaN NaN NaN NaN 0.666716 NaN NaN 0.331613 1654607881.693 4.05064 NaN 0.0628319 NaN NaN NaN NaN NaN 
-0.271675 NaN 0.393871 NaN NaN NaN NaN NaN NaN NaN 14.6506 -0.267432 NaN NaN -0.45385 NaN NaN NaN NaN NaN NaN NaN NaN 1654607911.698 NaN NaN NaN NaN NaN NaN NaN NaN 
