dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-018-0-7
the8x3_filename: 00500007
filename_extension: sbd
filename_label: sunfish-2022-018-0-7-sbd(00500007)
mission_name: regm20.mi
fileopen_time: Fri_Jan_21_03:17:35_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-018-0-7
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5417.7653 -4953.4983 NaN NaN NaN NaN 1642738088.046 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.117336 NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.4575 NaN NaN -0.333358 1642738148.058 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 340.212 -323.511 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738178.064 34.0212 NaN NaN NaN 7.75899 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738208.07 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5417.35859785231 -4953.40330526215 NaN 1642738238.076 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 353.903 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738298.087 35.3903 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738328.093 NaN NaN 0.0610865 NaN NaN NaN NaN NaN 
-0.409097 NaN 0.0643186 NaN NaN NaN NaN NaN NaN NaN 14.9328 -0.39367 367.091 NaN 0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1642738418.111 36.7091 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.63611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738448.118 NaN NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.111321 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738478.124 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 376.982 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738508.129 37.6982 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.44877 NaN NaN -0.329867 1642738568.141 NaN NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 389.843 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738628.153 38.9843 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738658.159 NaN NaN 0.0593412 NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 402.18 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738748.176 40.218 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738778.182 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN -330 NaN NaN NaN NaN NaN NaN NaN 0.104376 NaN NaN NaN -323.669 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738808.188 NaN NaN NaN NaN 7.75572 NaN NaN NaN 
-0.409097 NaN 0.0693306 NaN NaN NaN NaN NaN NaN NaN 14.9334 -0.39367 NaN NaN 0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1642738838.194 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.63659 NaN NaN NaN NaN NaN NaN NaN NaN 414.494 NaN NaN NaN NaN NaN NaN NaN 5417.26990371223 -4953.41297753995 NaN 1642738868.2 41.4494 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642738898.206 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 426.678 NaN NaN NaN NaN NaN NaN 3.64948 NaN NaN -0.328122 1642738988.223 42.6678 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642739018.229 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 439.015 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642739108.247 43.9015 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.101033 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642739138.252 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 451.068 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642739228.271 45.1068 NaN NaN NaN NaN NaN NaN NaN 
-0.409097 NaN 0.0660556 NaN NaN NaN NaN NaN NaN NaN 14.9495 -0.39367 NaN NaN 0.0723711 NaN NaN NaN NaN NaN NaN NaN NaN 1642739258.277 NaN NaN 0.0593412 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.6367 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642739288.283 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 463.121 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642739348.294 46.3121 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1642739378.303 NaN NaN 0.0575959 NaN NaN NaN NaN NaN 
