dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-56
the8x3_filename: 00410056
filename_extension: sbd
filename_label: sunfish-2021-335-1-56-sbd(00410056)
mission_name: regm20.mi
fileopen_time: Mon_Dec__6_16:12:24_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-56
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 138.868 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808302.554 13.8868 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.132706 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808326.57 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 142.625 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808334.579 14.2625 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28138 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.147637 NaN NaN NaN NaN 1.11527 NaN NaN -0.340339 1638808358.652 NaN NaN 0.0366519 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 146.317 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808366.662 14.6317 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.246789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808386.678 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 149.965 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808398.69 14.9965 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28212 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.332479 NaN NaN NaN NaN 1.07687 NaN NaN NaN 1638808418.707 NaN NaN 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 153.591 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808430.772 15.3591 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.261305 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808446.781 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 156.955 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808462.795 15.6955 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28234 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.277628 NaN NaN NaN NaN 1.31074 NaN NaN NaN 1638808478.809 NaN NaN 0.0349066 7.99741 NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 160.712 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808494.824 16.0712 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0575456 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808506.835 NaN NaN NaN NaN NaN NaN NaN 
-0.204723 -237.5 NaN NaN NaN NaN NaN NaN 14.8364 -0.173563 NaN NaN NaN -230.885 NaN NaN NaN NaN NaN NaN 4825.62510720818 -5247.45546015993 NaN 1638808510.843 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 164.36 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808526.91 16.436 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28184 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0521072 NaN NaN NaN NaN 1.56032 NaN NaN NaN 1638808538.922 NaN NaN 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 167.811 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808558.939 16.7811 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.129388 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808566.948 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 171.59 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808590.967 17.159 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28117 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.159216 NaN NaN NaN NaN 1.4556 NaN NaN NaN 1638808598.976 NaN NaN 0.0349066 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 175.151 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808623.242 17.5151 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.152627 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808627.25 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 178.755 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808655.267 17.8755 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28091 -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.159216 NaN NaN NaN NaN 1.20428 NaN NaN -0.335103 1638808659.275 NaN NaN 0.0279253 NaN NaN NaN 5 
NaN NaN 0.00972209 NaN NaN NaN NaN NaN NaN NaN NaN NaN 182.491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808687.292 18.2491 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28128 NaN NaN NaN NaN NaN NaN NaN NaN 185.898 NaN 0.0984246 NaN NaN NaN NaN 1.08559 NaN NaN NaN 1638808719.373 18.5898 NaN 0.0366519 NaN NaN NaN 4 
NaN NaN 0.111966 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808747.393 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 189.459 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808751.401 18.9459 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28158 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.124478 NaN NaN NaN NaN 1.24617 NaN NaN NaN 1638808779.47 NaN NaN 0.0401426 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 192.932 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808783.472 19.2932 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.105337 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808807.487 NaN NaN NaN NaN NaN NaN NaN 
-0.204723 -237.5 NaN NaN NaN NaN NaN NaN 14.8387 -0.173563 NaN NaN NaN -230.953 NaN NaN NaN NaN NaN NaN 4825.6500866598 -5247.40180292189 NaN 1638808811.495 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 196.646 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808815.499 19.6646 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28167 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.124478 NaN NaN NaN NaN 1.28805 NaN NaN NaN 1638808839.513 NaN NaN 0.0349066 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 200.01 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808847.522 20.001 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0688093 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808867.595 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 203.308 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808879.602 20.3308 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28145 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0665814 NaN NaN NaN NaN 1.24966 NaN NaN NaN 1638808899.619 NaN NaN 0.0279253 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808907.628 NaN 90.7282 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 206.585 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808911.636 20.6585 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.196799 NaN NaN NaN NaN 94.8679 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808927.647 NaN NaN NaN NaN NaN NaN NaN 
