dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 1
filename: echo-2023-012-2-2
the8x3_filename: 00870002
filename_extension: ebd
filename_label: echo-2023-012-2-2-ebd(00870002)
mission_name: regm20.mi
fileopen_time: Fri_Jan_13_14:25:14_2023
sensors_per_cycle: 106
num_label_lines: 3
num_segments: 1
segment_filename_0: echo-2023-012-2-2
sci_ad2cp_file_state sci_badd_error sci_badd_finished sci_badd_n_tries_to_connect sci_badd_power_on sci_badd_target_range sci_clothesline_time sci_generic_a sci_generic_b sci_generic_c sci_generic_d sci_generic_e sci_generic_f sci_generic_g sci_generic_h sci_generic_i sci_generic_j sci_generic_k sci_generic_l sci_generic_m sci_generic_n sci_generic_o sci_generic_p sci_generic_q sci_generic_r sci_generic_s sci_generic_t sci_generic_u sci_generic_v sci_generic_w sci_generic_x sci_generic_y sci_generic_z sci_log_time sci_m_disk_free sci_m_disk_usage sci_m_free_heap sci_m_min_free_heap sci_m_present_secs_into_mission sci_m_present_time sci_m_science_on sci_m_sram_free_heap sci_m_sram_min_free_heap sci_obsvr_file_offset sci_obsvr_is_installed sci_obsvr_processing_mode sci_obsvr_storage_capacity sci_obsvr_storage_used sci_obsvr_temp sci_obsvr_timestamp sci_obsvr_voltage sci_oxy4_c1amp sci_oxy4_c1rph sci_oxy4_c2amp sci_oxy4_c2rph sci_oxy4_calphase sci_oxy4_is_installed sci_oxy4_oxygen sci_oxy4_rawtemp sci_oxy4_saturation sci_oxy4_tcphase sci_oxy4_temp sci_oxy4_timestamp sci_proglet_time sci_rbrctd_cond_cell_temp_00 sci_rbrctd_conductivity_00 sci_rbrctd_count_00 sci_rbrctd_depth_00 sci_rbrctd_is_installed sci_rbrctd_pressure_00 sci_rbrctd_salinity_00 sci_rbrctd_seapressure_00 sci_rbrctd_temperature_00 sci_rbrctd_timestamp sci_reqd_heartbeat sci_sbmb_hw_ver sci_software_ver sci_svs603_a1 sci_svs603_a2 sci_svs603_b1 sci_svs603_b2 sci_svs603_dom_period sci_svs603_heading sci_svs603_hmax sci_svs603_hmax2 sci_svs603_hs sci_svs603_index sci_svs603_is_running sci_svs603_pmax sci_svs603_run_state sci_svs603_stop_state sci_svs603_timestamp sci_svs603_wave_dir sci_systime sci_viper_collect_time sci_viper_collecting sci_viper_error sci_viper_finished sci_viper_target sci_wants_comms sci_wants_surface sci_water_cond sci_water_pressure sci_water_temp sci_x_disk_files_removed sci_x_sent_data_files
NaN NaN NaN NaN NaN NaN 749 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 11538.4 1673626456.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 853.3 41.058 887.5 6.398 33.696 NaN 404.923 837 95.188 34.66 2.562 NaN 186 2.0983 28.1071 1 30.7738 NaN 41.0966 31.3128 30.9641 2.336 1673626456.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6272e+06 NaN NaN NaN NaN NaN NaN NaN 2.81071 3.09641 2.336 NaN NaN
NaN NaN NaN NaN NaN NaN 775 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11539.4 1673626457.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 163 2.0087 28.0945 1 30.6869 NaN 41.0091 31.3257 30.8766 2.307 1673626457.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6282e+06 NaN NaN NaN NaN NaN NaN NaN 2.80945 3.08766 2.307 NaN NaN
NaN NaN NaN NaN NaN NaN 834 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11540.4 1673626458.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 853.9 41.067 887.6 6.397 33.705 NaN 405.002 837.6 95.15 34.669 2.54 NaN 126 2.0535 28.0836 1 30.5822 NaN 40.9037 31.3275 30.7712 2.2919 1673626458.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6292e+06 NaN NaN NaN NaN NaN NaN NaN 2.80836 3.07712 2.2919 NaN NaN
NaN NaN NaN NaN NaN NaN 729 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11541.4 1673626459.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 203 2.1878 28.0702 1 30.4912 NaN 40.8122 31.3181 30.6797 2.2845 1673626459.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6302e+06 NaN NaN NaN NaN NaN NaN NaN 2.80702 3.06797 2.2845 NaN NaN
NaN NaN NaN NaN NaN NaN 707 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11542.4 1673626460.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 854.6 41.078 887.9 6.399 33.715 NaN 405.602 839 95.159 34.679 2.489 NaN 226 2.0983 28.048 1 30.3922 NaN 40.7126 31.3045 30.5801 2.2707 1673626460.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6312e+06 NaN NaN NaN NaN NaN NaN NaN 2.8048 3.05801 2.2707 NaN NaN
NaN NaN NaN NaN NaN NaN 775 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11543.4 1673626461.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 166 2.0983 28.0494 1 30.3033 NaN 40.6232 31.3252 30.4907 2.2515 1673626461.609 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6322e+06 NaN NaN NaN NaN NaN NaN NaN 2.80494 3.04907 2.2515 NaN NaN
NaN NaN NaN NaN NaN NaN 751 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 62 NaN NaN NaN NaN 11544.4 1673626462.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 854.9 41.081 888 6.399 33.718 NaN 406.277 840.2 95.205 34.682 2.445 NaN 138 2.1431 28.0406 1 30.1986 NaN 40.5178 31.3196 30.3853 2.2463 1673626462.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6332e+06 NaN NaN NaN NaN NaN NaN NaN 2.80406 3.03853 2.2463 NaN NaN
NaN NaN NaN NaN NaN NaN 793 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11545.4 1673626463.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 158 2.1431 28.0289 1 30.107 NaN 40.4257 31.3146 30.2932 2.2368 1673626463.617 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6342e+06 NaN NaN NaN NaN NaN NaN NaN 2.80289 3.02932 2.2368 NaN NaN
NaN NaN NaN NaN NaN NaN 833 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11546.4 1673626464.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 855.7 41.094 888.2 6.398 33.733 NaN 405.966 840.5 95.109 34.697 2.436 NaN 122 2.0535 28.0241 1 30.0127 NaN 40.3308 31.3184 30.1983 2.227 1673626464.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6352e+06 NaN NaN NaN NaN NaN NaN NaN 2.80241 3.01983 2.227 NaN NaN
NaN NaN NaN NaN NaN NaN 821 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11547.4 1673626465.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 137 2.0535 28.0171 1 29.925 NaN 40.2425 31.3155 30.11 2.2212 1673626465.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.6362e+06 NaN NaN NaN NaN NaN NaN NaN 2.80171 3.011 2.2212 NaN NaN
NaN NaN NaN NaN NaN NaN 767 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11548.4 1673626466.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 856 41.091 888.5 6.399 33.728 NaN 406.747 841.5 95.2 34.692 2.401 NaN 170 1.9637 28.0073 1 29.8233 NaN 40.1402 31.3126 30.0077 2.212 1673626466.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.63719e+06 NaN NaN NaN NaN NaN NaN NaN 2.80073 3.00077 2.212 NaN NaN
NaN NaN NaN NaN NaN NaN 841 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11549.4 1673626467.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 119 2.1878 27.9956 1 29.7293 NaN 40.0456 31.3049 29.9131 2.2052 1673626467.609 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.63819e+06 NaN NaN NaN NaN NaN NaN NaN 2.79956 2.99131 2.2052 NaN NaN
NaN NaN NaN NaN NaN NaN 830 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 11550.4 1673626468.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 856.5 41.099 888.8 6.398 33.737 NaN 406.518 841.5 95.141 34.701 2.399 NaN 127 2.1878 27.9859 1 29.638 NaN 39.9537 31.3001 29.8212 2.198 1673626468.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.63919e+06 NaN NaN NaN NaN NaN NaN NaN 2.79859 2.98212 2.198 NaN NaN
NaN NaN NaN NaN NaN NaN 826 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11551.4 1673626469.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 125 2.1431 27.9802 1 29.5396 NaN 39.8547 31.3052 29.7222 2.1857 1673626469.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64019e+06 NaN NaN NaN NaN NaN NaN NaN 2.79802 2.97222 2.1857 NaN NaN
NaN NaN NaN NaN NaN NaN 740 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 11552.4 1673626470.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 857 41.101 889 6.399 33.738 NaN 406.981 842.3 95.175 34.702 2.37 NaN 206 2.0983 27.9739 1 29.4472 NaN 39.7618 31.3058 29.6293 2.1772 1673626470.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64119e+06 NaN NaN NaN NaN NaN NaN NaN 2.79739 2.96293 2.1772 NaN NaN
NaN NaN NaN NaN NaN NaN 778 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11553.4 1673626471.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 159 2.0535 27.9662 1 29.3639 NaN 39.6779 31.3024 29.5454 2.1712 1673626471.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64219e+06 NaN NaN NaN NaN NaN NaN NaN 2.79662 2.95454 2.1712 NaN NaN
NaN NaN NaN NaN NaN NaN 779 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 11554.4 1673626472.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 857.4 41.105 889.3 6.399 33.742 NaN 407.232 842.9 95.18 34.706 2.349 NaN 164 2.0535 27.9599 1 29.2666 NaN 39.58 31.302 29.4475 2.1637 1673626472.609 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64319e+06 NaN NaN NaN NaN NaN NaN NaN 2.79599 2.94475 2.1637 NaN NaN
NaN NaN NaN NaN NaN NaN 818 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11555.4 1673626473.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 127 2.0535 27.9508 1 29.1731 NaN 39.486 31.2969 29.3535 2.1575 1673626473.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64419e+06 NaN NaN NaN NaN NaN NaN NaN 2.79508 2.93535 2.1575 NaN NaN
NaN NaN NaN NaN NaN NaN 806 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6 NaN NaN NaN NaN 11556.4 1673626474.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 857.8 41.104 889.7 6.399 33.742 NaN 407.705 843.6 95.226 34.706 2.324 NaN 151 2.0535 27.9446 1 29.0818 NaN 39.3941 31.2965 29.2616 2.1503 1673626474.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64519e+06 NaN NaN NaN NaN NaN NaN NaN 2.79446 2.92616 2.1503 NaN NaN
NaN NaN NaN NaN NaN NaN 754 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 11557.4 1673626475.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 184 2.1431 27.9402 1 28.9848 NaN 39.2965 31.298 29.164 2.1433 1673626475.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64619e+06 NaN NaN NaN NaN NaN NaN NaN 2.79402 2.9164 2.1433 NaN NaN
NaN NaN NaN NaN NaN NaN 722 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11558.4 1673626476.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 858.2 41.102 890.1 6.398 33.74 NaN 408.011 844 95.263 34.704 2.311 NaN 223 2.0535 27.9375 1 28.8957 NaN 39.2069 31.299 29.0744 2.139 1673626476.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64719e+06 NaN NaN NaN NaN NaN NaN NaN 2.79375 2.90744 2.139 NaN NaN
NaN NaN NaN NaN NaN NaN 784 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 11559.4 1673626477.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 165 2.0535 27.936 1 28.7993 NaN 39.1098 31.3 28.9773 2.136 1673626477.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64819e+06 NaN NaN NaN NaN NaN NaN NaN 2.7936 2.89773 2.136 NaN NaN
NaN NaN NaN NaN NaN NaN 833 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11560.4 1673626478.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 858.8 41.108 890.4 6.399 33.745 NaN 407.828 844 95.222 34.709 2.311 NaN 127 2.0535 27.9347 1 28.7045 NaN 39.0144 31.3008 28.8819 2.1336 1673626478.617 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.64919e+06 NaN NaN NaN NaN NaN NaN NaN 2.79347 2.88819 2.1336 NaN NaN
NaN NaN NaN NaN NaN NaN 764 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11561.4 1673626479.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 177 2.0087 27.9325 1 28.6143 NaN 38.9237 31.2998 28.7912 2.132 1673626479.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65019e+06 NaN NaN NaN NaN NaN NaN NaN 2.79325 2.87912 2.132 NaN NaN
NaN NaN NaN NaN NaN NaN 769 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11562.4 1673626480.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 858.9 41.101 890.7 6.399 33.738 NaN 408.304 844.3 95.297 34.702 2.297 NaN 178 2.0535 27.9323 1 28.528 NaN 38.8368 31.3012 28.7043 2.1304 1673626480.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65119e+06 NaN NaN NaN NaN NaN NaN NaN 2.79323 2.87043 2.1304 NaN NaN
NaN NaN NaN NaN NaN NaN 790 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6 NaN NaN NaN NaN 11563.4 1673626481.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 160 2.0983 27.9308 1 28.4299 NaN 38.7381 31.2997 28.6056 2.13 1673626481.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65219e+06 NaN NaN NaN NaN NaN NaN NaN 2.79308 2.86056 2.13 NaN NaN
NaN NaN NaN NaN NaN NaN 811 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 11564.4 1673626482.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 859.5 41.113 891 6.399 33.75 NaN 407.93 844.4 95.208 34.714 2.297 NaN 137 2.0983 27.9298 1 28.3455 NaN 38.6532 31.2994 28.5207 2.1291 1673626482.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65318e+06 NaN NaN NaN NaN NaN NaN NaN 2.79298 2.85207 2.1291 NaN NaN
NaN NaN NaN NaN NaN NaN 800 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11565.4 1673626483.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157 2.0535 27.9289 1 28.2517 NaN 38.5589 31.2991 28.4264 2.1284 1673626483.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65418e+06 NaN NaN NaN NaN NaN NaN NaN 2.79289 2.84264 2.1284 NaN NaN
NaN NaN NaN NaN NaN NaN 829 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4 NaN NaN NaN NaN 11566.4 1673626484.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 860.1 41.118 891.3 6.398 33.756 NaN 408.026 844.8 95.187 34.72 2.28 NaN 127 2.0535 27.9275 1 28.1599 NaN 38.4665 31.2983 28.334 2.1275 1673626484.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65518e+06 NaN NaN NaN NaN NaN NaN NaN 2.79275 2.8334 2.1275 NaN NaN
NaN NaN NaN NaN NaN NaN 796 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11567.4 1673626485.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 152 2.0983 27.9265 1 28.0712 NaN 38.3772 31.2985 28.2447 2.1261 1673626485.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65618e+06 NaN NaN NaN NaN NaN NaN NaN 2.79265 2.82447 2.1261 NaN NaN
NaN NaN NaN NaN NaN NaN 794 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11568.4 1673626486.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 860.4 41.118 891.5 6.398 33.756 NaN 408.336 845.3 95.216 34.72 2.263 NaN 164 2.1431 27.9248 1 27.969 NaN 38.2744 31.2978 28.1419 2.1246 1673626486.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65718e+06 NaN NaN NaN NaN NaN NaN NaN 2.79248 2.81419 2.1246 NaN NaN
NaN NaN NaN NaN NaN NaN 774 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11569.4 1673626487.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 167 2.0983 27.9228 1 27.8816 NaN 38.1864 31.2971 28.0539 2.123 1673626487.61 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65818e+06 NaN NaN NaN NaN NaN NaN NaN 2.79228 2.80539 2.123 NaN NaN
NaN NaN NaN NaN NaN NaN 790 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11570.4 1673626488.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 860.8 41.117 892 6.398 33.755 NaN 408.495 845.5 95.235 34.719 2.256 NaN 157 2.0087 27.9218 1 27.7881 NaN 38.0925 31.2973 27.96 2.1216 1673626488.615 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.65918e+06 NaN NaN NaN NaN NaN NaN NaN 2.79218 2.796 2.1216 NaN NaN
NaN NaN NaN NaN NaN NaN 781 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11571.4 1673626489.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 168 2.1878 27.9211 1 27.698 NaN 38.0018 31.2977 27.8693 2.1203 1673626489.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.66018e+06 NaN NaN NaN NaN NaN NaN NaN 2.79211 2.78693 2.1203 NaN NaN
NaN NaN NaN NaN NaN NaN 808 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5 NaN NaN NaN NaN 11572.4 1673626490.946 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 861.2 41.114 892.4 6.4 33.75 NaN 408.736 845.6 95.281 34.714 2.252 NaN 149 2.0535 27.9212 1 27.6084 NaN 37.9116 31.2985 27.7791 2.1196 1673626490.611 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.66118e+06 NaN NaN NaN NaN NaN NaN NaN 2.79212 2.77791 2.1196 NaN NaN
