dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-14
the8x3_filename: 00410014
filename_extension: sbd
filename_label: sunfish-2021-335-1-14-sbd(00410014)
mission_name: regm20.mi
fileopen_time: Fri_Dec__3_13:58:57_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-14
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN 26.6325 NaN NaN NaN NaN 190.616 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541643.73 19.0616 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.129154 1638541671.75 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.295213 1.35778 NaN NaN NaN NaN NaN NaN NaN NaN 193.893 NaN -0.326644 NaN NaN NaN NaN 1.62141 NaN NaN NaN 1638541675.757 19.3893 18.7106 0 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 19.6581 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541703.841 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 194.439 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541707.85 19.4439 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.314142 1.35752 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.298635 NaN NaN NaN NaN 1.52367 NaN NaN NaN 1638541735.869 NaN NaN 0.00523599 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 192.254 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541739.876 19.2254 NaN NaN NaN NaN NaN NaN 
-0.500374 137.5 NaN NaN NaN NaN NaN NaN 14.096 -0.550659 NaN NaN NaN 137.761 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541747.882 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 185.503 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541793.901 18.5503 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0249651 1.35685 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0289484 NaN NaN NaN NaN 1.36834 NaN NaN NaN 1638541823.907 NaN NaN 0.0139626 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 177.158 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541853.913 17.7158 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 4806.01607013283 -5316.84633225993 NaN 1638541883.919 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0249651 1.35707 NaN NaN NaN NaN NaN NaN NaN NaN 169.206 NaN -0.0289484 NaN NaN NaN NaN 1.25664 NaN NaN NaN 1638541913.925 16.9206 NaN 0.010472 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 164.968 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638541943.931 16.4968 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0231172 1.35785 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0260536 NaN NaN NaN NaN 1.28805 NaN NaN 0.39619 1638541973.937 NaN NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 157.3 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638542003.943 15.73 NaN NaN NaN NaN NaN NaN 
-0.345277 137.5 0.0231172 1.3583 NaN NaN NaN NaN 14.5462 -0.426039 NaN NaN 149.654 138.033 0.0260536 NaN NaN NaN NaN 1.39103 NaN NaN NaN 1638542063.954 14.9654 NaN 0.010472 NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638542093.958 NaN NaN NaN 8.20635 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 141.789 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638542123.964 14.1789 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0260312 1.35746 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0173691 NaN NaN NaN NaN 1.47306 NaN NaN NaN 1638542153.97 NaN NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 134.339 NaN NaN NaN NaN NaN NaN NaN 4806.0400209344 -5316.78938747411 NaN 1638542183.976 13.4339 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0461798 1.35577 NaN NaN NaN NaN NaN NaN NaN NaN 126.911 NaN -0.0173691 NaN NaN NaN NaN 1.5865 NaN NaN NaN 1638542243.988 12.6911 NaN 0.0139626 NaN NaN NaN 4 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN 119.615 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.376991 1638542304 11.9615 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.069665 1.35312 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0492123 NaN NaN NaN NaN 1.71566 NaN NaN NaN 1638542334.005 NaN NaN 0.00872665 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 112.362 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638542364.011 11.2362 NaN NaN NaN NaN NaN NaN 
-0.345277 137.5 NaN NaN NaN NaN NaN NaN 14.786 -0.426039 NaN NaN NaN 138.373 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638542394.017 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0951325 1.34915 NaN NaN NaN NaN NaN NaN NaN NaN 105.021 NaN -0.0752659 NaN NaN NaN NaN 1.79245 NaN NaN NaN 1638542424.023 10.5021 NaN 0.010472 NaN NaN NaN 4 
