dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-210
the8x3_filename: 00510210
filename_extension: sbd
filename_label: sunfish-2022-020-0-210-sbd(00510210)
mission_name: regm20.mi
fileopen_time: Sat_Mar_12_02:05:04_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-210
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN 0.0981705 NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.66345 NaN NaN -0.352556 1647053774.728 26.4774 NaN 0.0663225 NaN 7.87002 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 267.808 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053804.733 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5357.9359 -5037.0356 NaN NaN NaN NaN 1647053834.739 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -268.665 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647053894.75 27.6757 NaN 0.0628319 NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 279.551 NaN NaN NaN NaN NaN NaN NaN 5357.63296464699 -5036.93959154092 NaN 1647053924.756 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054014.774 28.8281 NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.168096 NaN 0.0773285 NaN NaN NaN NaN NaN NaN NaN 14.6438 -0.152523 291.119 NaN 0.0752659 NaN NaN NaN NaN NaN NaN NaN NaN 1647054044.78 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.6926 NaN NaN NaN NaN NaN 0.0971669 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054104.792 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 300.504 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054134.797 30.0504 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.51684 NaN NaN -0.350811 1647054194.81 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 311.985 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054254.822 31.1985 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 320.803 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054344.839 32.0803 NaN 0.0610865 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054404.851 NaN NaN NaN NaN 7.85495 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0992219 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054434.857 NaN NaN NaN NaN NaN NaN NaN NaN 
-0.168096 NaN 0.166822 NaN NaN NaN NaN NaN NaN NaN 14.6668 -0.152523 332.546 NaN 0.199744 NaN NaN NaN NaN NaN NaN NaN NaN 1647054464.863 33.2546 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN -280 NaN 3.69638 NaN NaN NaN NaN NaN NaN NaN NaN NaN -268.869 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054524.874 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5357.55644858773 -5036.93491762262 NaN 1647054554.879 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 345.009 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054584.885 34.5009 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.64948 NaN NaN -0.34383 1647054614.891 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 356.84 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054704.909 35.684 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0993304 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054764.92 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 368.539 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054824.933 36.8539 NaN 0.0628319 NaN NaN NaN NaN NaN 
-0.168096 NaN 0.0970103 NaN NaN NaN NaN NaN NaN NaN 14.6729 -0.152523 NaN NaN 0.107109 NaN NaN NaN NaN NaN NaN NaN NaN 1647054884.945 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 3.6981 NaN NaN NaN NaN NaN NaN NaN NaN 380.5 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647054944.957 38.05 NaN 0.0628319 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.78736 NaN NaN -0.34383 1647055034.974 NaN NaN NaN NaN 7.83661 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 392.155 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647055064.98 39.2155 NaN 0.0645772 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0990743 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647055094.986 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -268.914 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647055154.998 NaN NaN NaN NaN NaN NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 404.269 NaN NaN NaN NaN NaN NaN NaN 5357.4782651569 -5036.95260663116 NaN 1647055185.003 40.4269 NaN 0.0645772 NaN NaN NaN NaN NaN 
-0.168096 NaN 0.104886 NaN NaN NaN NaN NaN NaN NaN 14.705 -0.152523 416.1 NaN 0.0752659 NaN NaN NaN NaN NaN NaN NaN NaN 1647055305.027 41.61 NaN 0.0663225 NaN NaN NaN NaN NaN 
NaN NaN NaN 3.69837 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647055365.038 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0985651 NaN NaN 427.973 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1647055425.049 42.7973 NaN 0.0628319 NaN NaN NaN NaN NaN 
