dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-116
the8x3_filename: 00410116
filename_extension: sbd
filename_label: sunfish-2021-335-1-116-sbd(00410116)
mission_name: regm20.mi
fileopen_time: Sun_Dec_12_21:59:14_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-116
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN 0.105861 1.56649 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347680.582 NaN NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 142.257 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347710.587 14.2257 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.107109 NaN NaN NaN NaN 1.53938 NaN NaN -0.298451 1639347740.593 NaN NaN 0.0401426 NaN NaN NaN NaN 
NaN NaN 0.0565645 1.56652 NaN NaN NaN NaN NaN NaN NaN NaN 148.525 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347770.599 14.8525 NaN NaN NaN NaN NaN 5 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 152.914 NaN 0.0636865 NaN NaN NaN NaN 1.38754 NaN NaN NaN 1639347804.603 15.2914 77.6576 0.0453786 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 77.6576 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347812.611 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0210341 1.56654 NaN NaN NaN NaN NaN NaN NaN NaN 158.986 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347850.625 15.8986 NaN NaN NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 76.5411 NaN NaN NaN NaN 162.916 NaN 0.0231587 NaN NaN NaN NaN 1.56905 NaN NaN NaN 1639347880.631 16.2916 76.2911 0.0401426 NaN NaN NaN NaN 
-0.235846 -262.5 0.0532393 1.56656 NaN NaN NaN NaN 15.04 -0.222116 NaN NaN 170.887 -255.271 NaN NaN NaN NaN NaN NaN 4852.86446044418 -5036.14712831626 NaN 1639347940.644 17.0887 NaN NaN 8.0223 NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0492123 NaN NaN NaN NaN 0.904081 NaN NaN NaN 1639347944.642 NaN 57.4613 0.0383972 NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 57.4613 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347948.644 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 176.543 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639347982.652 17.6543 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.129048 1.56664 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.156321 NaN NaN NaN NaN 0.993092 NaN NaN NaN 1639348012.659 NaN 56.6965 0.0383972 NaN NaN NaN 4 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 184.449 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.342085 1639348042.665 18.4449 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 49.0696 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348050.669 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN 0.173835 1.56672 NaN NaN NaN NaN NaN NaN NaN NaN 189.537 NaN 0.176585 NaN NaN NaN NaN 0.832522 NaN NaN NaN 1639348084.682 18.9537 48.6457 0.0401426 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 196.526 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348144.693 19.6526 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.385601 1.56681 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.138952 NaN NaN NaN NaN 1.10654 NaN NaN NaN 1639348148.7 NaN 34.0777 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 34.0777 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348152.716 NaN NaN NaN NaN NaN NaN NaN 
